snapshot,arm,anchor_physical_distance_m,anchor_success,inversion_hit,best_corrective_advantage_m,best_any_advantage_m,any_success_gain,selected_success_any,best_selected_distance_m,proxy_rejected_fraction,mean_proxy_rank_fraction,mean_action_distance_from_anchor,mean_proxy_instability,mean_cem_disagreement
60,random_final_population,1.537364756713039e-08,1,0.0,0.0,0.0,0.0,1.0,1.537364756713039e-08,1.0,0.4661371237458194,4.818752449575806,0.16760839767179758,0.14046822742474918
61,action_diverse,0.1491934400826545,0,0.0,0.0,1.5697524108904126e-06,0.0,0.0,0.14919187033024361,1.0,0.5982441471571907,5.2697509983808954,0.20663051459782852,-0.16889632107023408
61,cem_disagreement_diverse,0.1491934400826545,0,0.0,0.0,0.0,0.0,0.0,0.1491934400826545,1.0,0.7328595317725752,5.001532213390926,0.18956806171043625,0.4481605351170569
61,proxy_instability_diverse,0.1491934400826545,0,0.0,0.0,0.0,0.0,0.0,0.1491934400826545,1.0,0.25292642140468224,5.111086945811962,0.37953245059626695,-0.42015050167224083
61,random_final_population,0.1491934400826545,0,0.0,0.0,0.0,0.0,0.0,0.1491934400826545,1.0,0.6258361204013378,4.759180177853844,0.18994717602735461,-0.03804347826086958
62,action_diverse,0.10612057097373483,0,0.0,0.0,0.0,0.0,0.0,0.10612057097373483,1.0,0.5794314381270904,5.0522889789348095,0.13109267454904572,-0.2663043478260869
62,cem_disagreement_diverse,0.10612057097373483,0,0.0,0.0,0.0,0.0,0.0,0.10612057097373483,1.0,0.7755016722408026,4.534747481284713,0.1345953014941843,0.4661371237458194
62,proxy_instability_diverse,0.10612057097373483,0,0.0,0.0,0.0,0.0,0.0,0.10612057097373483,1.0,0.2600334448160535,4.709364637021972,0.3086949455299042,-0.5246655518394648
62,random_final_population,0.10612057097373483,0,0.0,0.0,0.0,0.0,0.0,0.10612057097373483,1.0,0.5104515050167224,3.833788589671266,0.1681235220993235,0.09657190635451506
63,action_diverse,2.1525945119714263e-08,1,0.0,0.0,0.0,0.0,1.0,2.1525945119714263e-08,1.0,0.6459030100334449,5.463393006491297,0.14760400451202374,0.01755852842809366
63,cem_disagreement_diverse,2.1525945119714263e-08,1,0.0,0.0,0.0,0.0,1.0,2.1525945119714263e-08,1.0,0.7918060200668896,5.062881423262619,0.13495930943703738,0.362876254180602
63,proxy_instability_diverse,2.1525945119714263e-08,1,0.0,0.0,0.0,0.0,1.0,2.1525945119714263e-08,1.0,0.3018394648829431,4.976160345441345,0.3069307363056456,-0.30685618729096986
63,random_final_population,2.1525945119714263e-08,1,0.0,0.0,0.0,0.0,1.0,2.1525945119714263e-08,1.0,0.3754180602006689,4.2072431567853625,0.18066572078573379,0.07190635451505016
64,action_diverse,0.02264821491360836,1,0.0,0.0,0.0,0.0,1.0,0.02438283959197519,1.0,0.7182274247491638,6.015973713826549,0.24045585116068777,-0.07566889632107021
64,cem_disagreement_diverse,0.02264821491360836,1,0.0,0.0,0.0,0.0,1.0,0.02505131005333573,1.0,0.8465719063545151,4.886740802031184,0.14248443990284054,0.5530936454849499
64,proxy_instability_diverse,0.02264821491360836,1,0.0,0.0,0.0,0.0,1.0,0.025059042799221665,1.0,0.24456521739130432,5.385904668429295,0.35862273520296817,-0.4824414715719063
64,random_final_population,0.02264821491360836,1,0.0,0.0,0.0,0.0,1.0,0.025387632133812132,1.0,0.5075250836120402,4.553902364166106,0.1277029074816566,-0.17182274247491638
65,action_diverse,0.02882303576050602,1,0.0,0.0,0.01427034995434791,0.0,1.0,0.01455268580615811,1.0,0.7646321070234114,5.446081187145369,0.16146577862135136,-0.08319397993311037
65,cem_disagreement_diverse,0.02882303576050602,1,0.0,0.0,0.011557105777156278,0.0,1.0,0.01726592998334974,1.0,0.7972408026755853,4.742539547049134,0.14072134423212335,0.35451505016722407
65,proxy_instability_diverse,0.02882303576050602,1,0.0,0.0,0.0074645936967314384,0.0,1.0,0.02135844206377458,1.0,0.38461538461538464,5.281509373811137,0.47898394926443266,-0.3453177257525084
65,random_final_population,0.02882303576050602,1,0.0,0.0,0.016536614258690144,0.0,1.0,0.012286421501815878,1.0,0.3712374581939799,4.506522836298503,0.25566506783755694,-0.14423076923076927
66,action_diverse,1.1846647526722601e-05,1,0.0,0.0,0.0,0.0,1.0,1.1846647526722601e-05,1.0,0.5501672240802675,5.459972325978307,0.22837477169094828,-0.26714046822742477
66,cem_disagreement_diverse,1.1846647526722601e-05,1,0.0,0.0,0.0,0.0,1.0,1.1846647526722601e-05,1.0,0.7959866220735785,4.792983189001161,0.1642078170984023,0.48494983277591974
66,proxy_instability_diverse,1.1846647526722601e-05,1,0.0,0.0,0.0,0.0,1.0,1.1846647526722601e-05,1.0,0.41555183946488294,5.14187876713639,0.3198118942847634,-0.2938963210702341
66,random_final_population,1.1846647526722601e-05,1,0.0,0.0,0.0,0.0,1.0,1.1846647526722601e-05,1.0,0.4122073578595318,5.1420213033024,0.22894368917094465,-0.31020066889632103
67,action_diverse,0.03421128931843371,1,0.0,0.0,0.0,0.0,1.0,0.03558412014035745,1.0,0.4870401337792642,6.143252963409896,0.33002665796358044,-0.2190635451505017
67,cem_disagreement_diverse,0.03421128931843371,1,0.0,0.0,0.007620152945178805,0.0,1.0,0.026591136373254904,1.0,0.8315217391304348,5.490059329147248,0.14728665958266351,0.443561872909699
67,proxy_instability_diverse,0.03421128931843371,1,0.0,0.0,0.006336714372173195,0.0,1.0,0.027874574946260514,1.0,0.1559364548494983,5.666192780556576,0.477306345954517,-0.23662207357859535
67,random_final_population,0.03421128931843371,1,0.0,0.0,0.00421015286997109,0.0,1.0,0.03000113644846262,1.0,0.4414715719063545,4.85737498171339,0.22497957972974758,-0.04724080267558529
68,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7692307692307692,6.08996618237821,0.154793531654849,0.10242474916387964
68,cem_disagreement_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9155518394648829,5.534238282552696,0.1393143268563379,0.44105351170568563
68,proxy_instability_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2959866220735786,5.1837564379669265,0.3784936059912898,-0.3035117056856187
68,random_final_population,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3557692307692307,4.594278552860646,0.22633799741565308,-0.1488294314381271
69,action_diverse,0.03985741641689146,1,1.0,0.023942078478944015,0.023942078478944015,0.0,1.0,0.015915337937947444,1.0,0.5685618729096991,6.17922308463438,0.20128497059054232,-0.20359531772575257
69,cem_disagreement_diverse,0.03985741641689146,1,1.0,0.02173827124940947,0.02173827124940947,0.0,1.0,0.01811914516748199,1.0,0.7566889632107023,5.0464398301309075,0.2170495696016783,0.5146321070234113
69,proxy_instability_diverse,0.03985741641689146,1,1.0,0.02999414991818023,0.02999414991818023,0.0,1.0,0.009863266498711226,1.0,0.4506688963210702,5.198438501546386,0.2807936021045214,-0.21655518394648832
69,random_final_population,0.03985741641689146,1,1.0,0.02302250077428416,0.02302250077428416,0.0,1.0,0.0168349156426073,0.875,0.5990802675585284,4.381560481564243,0.18342403661757528,-0.0008361204013378198
70,action_diverse,0.016830566129404465,1,0.0,0.0,0.013141668562055862,0.0,1.0,0.0036888975673486017,1.0,0.4377090301003345,5.871770239963027,0.25720239995423955,-0.36036789297658867
70,cem_disagreement_diverse,0.016830566129404465,1,0.0,0.0,0.009676726665943935,0.0,1.0,0.007153839463460528,1.0,0.7813545150501673,5.0465105242540425,0.18658628373015929,0.3532608695652174
70,proxy_instability_diverse,0.016830566129404465,1,0.0,0.0,0.006258524538798176,0.0,1.0,0.010572041590606289,1.0,0.3536789297658863,5.440724306715284,0.3893831086619295,-0.32734113712374585
70,random_final_population,0.016830566129404465,1,0.0,0.0,0.008003976075767229,0.0,1.0,0.008826590053637236,1.0,0.6295986622073579,4.798655834582799,0.26270213470021686,0.20066889632107024
71,action_diverse,0.03889102852320796,1,0.0,0.0,0.004993259092990088,0.0,1.0,0.03389776943021787,1.0,0.5505852842809364,4.658191364247004,0.14064514099884706,-0.25125418060200666
71,cem_disagreement_diverse,0.03889102852320796,1,0.0,0.0,0.018873986171769903,0.0,1.0,0.020017042351438055,1.0,0.7989130434782609,4.118656420873608,0.15145185335784184,0.4084448160535117
71,proxy_instability_diverse,0.03889102852320796,1,0.0,0.0,0.006386523956855336,0.0,1.0,0.03250450456635262,1.0,0.39088628762541805,4.301721253720591,0.24359884495109796,-0.2633779264214047
71,random_final_population,0.03889102852320796,1,0.0,0.0,0.011768035604080816,0.0,1.0,0.02712299291912714,1.0,0.42182274247491636,3.822734748825416,0.1975470435585221,0.06981605351170568
72,action_diverse,0.1428608024346495,0,1.0,0.10821650560008098,0.10821650560008098,1.0,1.0,0.03464429683456851,1.0,0.6488294314381271,4.930791694955248,0.2164278130232424,-0.16220735785953175
72,cem_disagreement_diverse,0.1428608024346495,0,1.0,0.11707504141112106,0.11707504141112106,1.0,1.0,0.025785761023528437,1.0,0.8699832775919732,4.390165905286263,0.14674167939912358,0.3691471571906355
72,proxy_instability_diverse,0.1428608024346495,0,1.0,0.10750981992792852,0.10750981992792852,1.0,1.0,0.03535098250672097,1.0,0.4130434782608695,4.640456087103097,0.3877784005090158,-0.30894648829431437
72,random_final_population,0.1428608024346495,0,1.0,0.10481524355463501,0.10481524355463501,1.0,1.0,0.03804555888001448,1.0,0.5330267558528428,3.6676893330524645,0.197108739294661,0.01588628762541805
73,action_diverse,1.1846647526726078e-05,1,0.0,0.0,0.0,0.0,1.0,1.1846647526726078e-05,1.0,0.572742474916388,6.264937853928325,0.14786480530163687,-0.17683946488294316
73,cem_disagreement_diverse,1.1846647526726078e-05,1,0.0,0.0,0.0,0.0,1.0,1.1846647526726078e-05,1.0,0.899665551839465,5.562499844620988,0.16450398472691602,0.42558528428093645
73,proxy_instability_diverse,1.1846647526726078e-05,1,0.0,0.0,0.0,0.0,1.0,1.1846647526726078e-05,1.0,0.387123745819398,5.6939449106597015,0.23697820893311194,-0.13210702341137126
73,random_final_population,1.1846647526726078e-05,1,0.0,0.0,0.0,0.0,1.0,1.1846647526726078e-05,1.0,0.31061872909698995,4.930017233250659,0.16580864473710522,-0.25752508361204013
74,action_diverse,4.961309141293668e-16,1,0.0,0.0,0.0,0.0,1.0,4.961309141293668e-16,1.0,0.7738294314381271,5.28910783817964,0.21522485411754427,-0.05267558528428092
74,cem_disagreement_diverse,4.961309141293668e-16,1,0.0,0.0,0.0,0.0,1.0,4.961309141293668e-16,1.0,0.7320234113712375,4.637359398916881,0.23776818472095904,0.4109531772575251
74,proxy_instability_diverse,4.961309141293668e-16,1,0.0,0.0,0.0,0.0,1.0,4.961309141293668e-16,1.0,0.4640468227424749,5.056139700944388,0.3477542266593673,-0.16764214046822742
74,random_final_population,4.961309141293668e-16,1,0.0,0.0,0.0,0.0,1.0,4.961309141293668e-16,1.0,0.49540133779264217,4.209365917555351,0.2219514366848608,0.1362876254180602
75,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3248327759197325,4.546498479260169,0.1424654868552668,-0.3904682274247492
75,cem_disagreement_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7290969899665551,3.8729070684015716,0.19204323557344996,0.3607859531772576
75,proxy_instability_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5614548494983278,4.145003156894919,0.22564984697177262,-0.1484113712374582
75,random_final_population,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6124581939799331,3.5826815892745505,0.14194644088068906,0.3051839464882943
76,action_diverse,0.09679703724223006,0,0.0,0.0,0.0,0.0,0.0,0.09688048743164356,1.0,0.4331103678929765,5.402776364494281,0.23647329598672354,-0.2629598662207358
76,cem_disagreement_diverse,0.09679703724223006,0,0.0,0.0,0.0,0.0,0.0,0.09694329952811179,1.0,0.8846153846153846,4.666352286180431,0.15880810970215964,0.42767558528428096
76,proxy_instability_diverse,0.09679703724223006,0,0.0,0.0,0.0,0.0,0.0,0.09695462554851848,1.0,0.18854515050167225,5.017070681609818,0.399599313615605,-0.4360367892976589
76,random_final_population,0.09679703724223006,0,0.0,0.0,0.00215501959431183,0.0,0.0,0.09464201764791823,1.0,0.5840301003344481,3.8862598007532454,0.16735828387344504,0.16889632107023414
77,action_diverse,0.14412931667972695,0,0.0,0.0,1.0078623280201926e-05,0.0,0.0,0.14411923805644675,1.0,0.5179765886287626,4.973708582174913,0.15842837660294512,-0.08152173913043478
77,cem_disagreement_diverse,0.14412931667972695,0,0.0,0.0,1.0078623280201926e-05,0.0,0.0,0.14411923805644675,1.0,0.7755016722408027,4.7591013733069625,0.19906634209592497,0.3766722408026756
77,proxy_instability_diverse,0.14412931667972695,0,0.0,0.0,1.0322440532617438e-05,0.0,0.0,0.14411899423919433,1.0,0.33821070234113715,4.643204019430288,0.28624835301025886,-0.16262541806020067
77,random_final_population,0.14412931667972695,0,0.0,0.0,1.0078623280201926e-05,0.0,0.0,0.14411923805644675,1.0,0.5857023411371237,4.372343500036302,0.16264568575471436,0.08403010033444819
78,action_diverse,0.007353982057345341,1,0.0,0.0,0.0,0.0,1.0,0.007353982057345341,1.0,0.6810200668896321,5.516165417222999,0.17025349355293767,0.05351170568561872
78,cem_disagreement_diverse,0.007353982057345341,1,0.0,0.0,0.0,0.0,1.0,0.007353982057345341,1.0,0.7796822742474916,5.167900885838804,0.14588753487799555,0.5012541806020067
78,proxy_instability_diverse,0.007353982057345341,1,0.0,0.0,0.0,0.0,1.0,0.007353982057345341,1.0,0.4289297658862876,5.477926277237815,0.25417069205009535,-0.282190635451505
78,random_final_population,0.007353982057345341,1,0.0,0.0,0.0,0.0,1.0,0.007353982057345341,1.0,0.3616220735785953,4.428072166383378,0.21514206888264714,-0.0668896321070234
79,action_diverse,0.2106849989529136,0,0.0,0.0,0.0,0.0,0.0,0.2106849989529136,1.0,0.6086956521739131,5.998787003997803,0.19555139568934962,-0.07357859531772573
79,cem_disagreement_diverse,0.2106849989529136,0,0.0,0.0,0.0,0.0,0.0,0.2106849989529136,1.0,0.870819397993311,5.552140611675288,0.1716303680196092,0.46153846153846156
79,proxy_instability_diverse,0.2106849989529136,0,0.0,0.0,0.0,0.0,0.0,0.2106849989529136,1.0,0.14464882943143811,5.9185759134468,0.34447057913099877,-0.4251672240802675
79,random_final_population,0.2106849989529136,0,0.0,0.0,8.428837829477231e-05,0.0,0.0,0.21060071057461882,1.0,0.5422240802675585,4.910088730260371,0.1921547585063891,-0.017140468227424738
80,action_diverse,0.05365815588486888,0,0.0,0.0,0.001510730639047199,0.0,0.0,0.05214742524582168,1.0,0.47784280936454854,5.867543974751799,0.17506093016210672,-0.33612040133779264
80,cem_disagreement_diverse,0.05365815588486888,0,0.0,0.0,0.0018528954074016543,0.0,0.0,0.051805260477467224,1.0,0.7980769230769231,4.785423372558924,0.13875951495746536,0.4226588628762542
80,proxy_instability_diverse,0.05365815588486888,0,0.0,0.0,0.0015018113068825598,0.0,0.0,0.05215634457798632,1.0,0.46446488294314386,5.467560234633528,0.25682548455241416,-0.3001672240802675
80,random_final_population,0.05365815588486888,0,0.0,0.0,0.00257715579841699,0.0,0.0,0.05108100008645189,1.0,0.4142976588628763,3.981768561638304,0.15012971656500707,-0.05560200668896321
81,action_diverse,0.28723329979102546,0,1.0,0.12493504099983985,0.12493504099983985,0.0,0.0,0.16229825879118562,1.0,0.5585284280936456,5.7840604667241085,0.004572004634704129,-0.17851170568561875
81,cem_disagreement_diverse,0.28723329979102546,0,1.0,0.13534432229028248,0.13534432229028248,0.0,0.0,0.15188897750074298,1.0,0.7161371237458194,4.745453138502239,0.004410305076241687,0.3737458193979933
81,proxy_instability_diverse,0.28723329979102546,0,1.0,0.15112962905490432,0.15112962905490432,0.0,0.0,0.13610367073612115,1.0,0.629180602006689,5.239855319652129,0.009296418426705153,-0.10702341137123746
81,random_final_population,0.28723329979102546,0,1.0,0.12298463562421053,0.12298463562421053,0.0,0.0,0.16424866416681494,1.0,0.5990802675585284,4.622717743367568,0.0034588492814975487,-0.104933110367893
82,action_diverse,0.1211495630160831,0,0.0,0.0,0.0022570508723357696,0.0,0.0,0.11889251214374733,1.0,0.5263377926421404,5.406261828010217,0.31146741439540554,-0.10911371237458192
82,cem_disagreement_diverse,0.1211495630160831,0,1.0,0.0995892841767844,0.0995892841767844,1.0,1.0,0.021560278839298685,1.0,0.8051839464882944,4.945887533569868,0.17069778208289044,0.37290969899665555
82,proxy_instability_diverse,0.1211495630160831,0,0.0,0.0,0.0003504052554374193,0.0,0.0,0.12079915776064568,1.0,0.36831103678929766,5.11739459213436,0.4753726394673208,-0.15802675585284282
82,random_final_population,0.1211495630160831,0,0.0,0.0,5.452500385509651e-05,0.0,0.0,0.121095038012228,1.0,0.4581939799331104,4.358488541795216,0.238646616713538,-0.0054347826086956486
83,action_diverse,0.03836787542329025,1,1.0,0.021032043755634604,0.021032043755634604,0.0,1.0,0.01733583166765565,1.0,0.4602842809364548,5.562905253034275,0.35844121947821406,-0.3102006688963211
83,cem_disagreement_diverse,0.03836787542329025,1,0.0,0.0,0.005008229968327879,0.0,1.0,0.033359645454962374,1.0,0.8917224080267558,5.0289962485944315,0.17530752352171164,0.5112876254180603
83,proxy_instability_diverse,0.03836787542329025,1,0.0,0.0,0.01122653497134797,0.0,1.0,0.027141340451942282,1.0,0.2261705685618729,5.37035510453603,0.5724270359200156,-0.4084448160535117
83,random_final_population,0.03836787542329025,1,0.0,0.0,0.010098272282196119,0.0,1.0,0.028269603141094134,1.0,0.40259197324414714,4.277676299329024,0.3237158986653479,-0.10576923076923075
84,action_diverse,0.031173289259006136,1,0.0,0.0,0.003563355056364629,0.0,1.0,0.027609934202641507,1.0,0.5179765886287626,6.317255772499699,0.14190730536880167,-0.1810200668896321
84,cem_disagreement_diverse,0.031173289259006136,1,0.0,0.0,0.0044813607777528935,0.0,1.0,0.026691928481253242,1.0,0.665133779264214,5.26970549969794,0.15168890958993206,0.3745819397993311
84,proxy_instability_diverse,0.031173289259006136,1,0.0,0.0,0.003571680479246414,0.0,1.0,0.027601608779759722,1.0,0.3649665551839465,6.089669082206282,0.2656736732986823,-0.09949832775919731
84,random_final_population,0.031173289259006136,1,0.0,0.0,0.0,0.0,1.0,0.031239884253304283,1.0,0.3712374581939799,4.981419606719639,0.1496045095607482,-0.2554347826086957
85,action_diverse,4.608377305024307e-14,1,0.0,0.0,0.0,0.0,1.0,4.608377305024307e-14,1.0,0.4251672240802675,5.728150600870395,0.24212438773763856,-0.2930602006688963
85,cem_disagreement_diverse,4.608377305024307e-14,1,0.0,0.0,0.0,0.0,1.0,4.608377305024307e-14,1.0,0.7148829431438126,4.804769180975186,0.25559665168843015,0.36747491638795987
85,proxy_instability_diverse,4.608377305024307e-14,1,0.0,0.0,0.0,0.0,1.0,4.608377305024307e-14,1.0,0.4188963210702341,5.119178592946576,0.35928311350823683,-0.25668896321070234
85,random_final_population,4.608377305024307e-14,1,0.0,0.0,0.0,0.0,1.0,4.608377305024307e-14,1.0,0.29765886287625415,4.170085900824327,0.21908445361723022,-0.09991638795986622
86,action_diverse,2.998679609578549e-14,1,0.0,0.0,0.0,0.0,1.0,2.998679609578549e-14,1.0,0.6350334448160535,4.510791362700484,0.1754325427542567,-0.03637123745819398
86,cem_disagreement_diverse,2.998679609578549e-14,1,0.0,0.0,0.0,0.0,1.0,2.998679609578549e-14,1.0,0.8122909698996656,4.289000205644127,0.17913468544628275,0.39381270903010035
86,proxy_instability_diverse,2.998679609578549e-14,1,0.0,0.0,0.0,0.0,1.0,2.998679609578549e-14,1.0,0.2959866220735786,4.297838941013406,0.3320899818485499,-0.2842809364548495
86,random_final_population,2.998679609578549e-14,1,0.0,0.0,0.0,0.0,1.0,2.998679609578549e-14,1.0,0.44816053511705684,3.908222335018947,0.2535847726884137,-0.2713210702341137
87,action_diverse,0.03689917845503649,1,0.0,0.0,0.004865100500114419,0.0,1.0,0.03203407795492207,1.0,0.4280936454849498,7.1601737231700575,0.15828255005530023,-0.07357859531772575
87,cem_disagreement_diverse,0.03689917845503649,1,0.0,0.0,0.00782903632963973,0.0,1.0,0.029070142125396763,1.0,0.8210702341137124,6.292599260030899,0.11216341302437567,0.3963210702341137
87,proxy_instability_diverse,0.03689917845503649,1,0.0,0.0,0.0031002411342614666,0.0,1.0,0.033798937320775026,1.0,0.3131270903010034,6.447553146569206,0.3459783073419908,-0.39088628762541805
87,random_final_population,0.03689917845503649,1,0.0,0.0,0.003528901943421661,0.0,1.0,0.03337027651161483,1.0,0.49665551839464883,5.075037880960259,0.1594253089047889,-0.08152173913043478
88,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.592391304347826,5.079905332297672,0.10883549041434494,-0.2186454849498328
88,cem_disagreement_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7462374581939799,4.5424933554638525,0.13160447529956454,0.33444816053511706
88,proxy_instability_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7040133779264215,4.4690101548007375,0.23720345540251708,0.10911371237458195
88,random_final_population,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.459866220735786,4.26166196774573,0.1425323100046899,0.10827759197324414
89,action_diverse,0.010317353847571254,1,0.0,0.0,0.004714122638823093,0.0,1.0,0.005603231208748161,1.0,0.5301003344481605,5.091252365792854,0.09137648783792862,-0.2976588628762542
89,cem_disagreement_diverse,0.010317353847571254,1,0.0,0.0,0.004401456636956451,0.0,1.0,0.005915897210614803,1.0,0.899247491638796,4.479032370227928,0.10856072503265445,0.540551839464883
89,proxy_instability_diverse,0.010317353847571254,1,0.0,0.0,0.004285240356292141,0.0,1.0,0.006032113491279113,1.0,0.5464046822742474,4.725425866743973,0.18871030540587214,-0.06563545150501673
89,random_final_population,0.010317353847571254,1,0.0,0.0,0.00028190377692649884,0.0,1.0,0.010035450070644755,1.0,0.4744983277591973,4.556577920484594,0.1391247230748795,-0.37165551839464883
90,action_diverse,0.02810465259705913,1,0.0,0.0,0.010558539354243984,0.0,1.0,0.017546113242815145,1.0,0.4820234113712374,5.531377097623446,0.23034128288786548,-0.16680602006688963
90,cem_disagreement_diverse,0.02810465259705913,1,0.0,0.0,0.007145659634637824,0.0,1.0,0.020958992962421305,1.0,0.8490802675585284,4.992484246612564,0.17601534217941117,0.4013377926421405
90,proxy_instability_diverse,0.02810465259705913,1,0.0,0.0,0.010558539354243984,0.0,1.0,0.017546113242815145,1.0,0.3532608695652174,4.661246059713885,0.4068449251505196,-0.2362040133779264
90,random_final_population,0.02810465259705913,1,0.0,0.0,0.005811244334907182,0.0,1.0,0.022293408262151947,1.0,0.6362876254180602,4.205940281041675,0.2085365376347415,0.16513377926421408
91,action_diverse,0.1408542713208002,0,0.0,0.0,1.4610731851050218e-06,0.0,0.0,0.1408528102476151,1.0,0.39590301003344486,6.137577859226113,0.2729718423282884,-0.3168896321070234
91,cem_disagreement_diverse,0.1408542713208002,0,0.0,0.0,0.0,0.0,0.0,0.1408542713208002,1.0,0.8444816053511706,5.460677825481618,0.1865324630609462,0.44774247491638797
91,proxy_instability_diverse,0.1408542713208002,0,0.0,0.0,0.0,0.0,0.0,0.1408542713208002,1.0,0.36371237458193983,5.88142255795072,0.3635334502795857,-0.0794314381270903
91,random_final_population,0.1408542713208002,0,0.0,0.0,0.0,0.0,0.0,0.1408542713208002,1.0,0.4209866220735786,4.919674421779344,0.24094276979563645,-0.042642140468227424
92,action_diverse,1.677315005008519e-11,1,0.0,0.0,0.0,0.0,1.0,1.677315005008519e-11,1.0,0.6124581939799332,4.713113844075913,0.1929410109170081,-0.24916387959866224
92,cem_disagreement_diverse,1.677315005008519e-11,1,0.0,0.0,0.0,0.0,1.0,1.677315005008519e-11,1.0,0.810200668896321,4.028299528257769,0.13838415694027179,0.3632943143812709
92,proxy_instability_diverse,1.677315005008519e-11,1,0.0,0.0,0.0,0.0,1.0,1.677315005008519e-11,1.0,0.5045986622073578,4.407205751294722,0.2864769915761666,-0.32232441471571915
92,random_final_population,1.677315005008519e-11,1,0.0,0.0,0.0,0.0,1.0,1.677315005008519e-11,1.0,0.3850334448160535,3.73675652268509,0.18972627243981632,-0.10618729096989968
93,action_diverse,0.2628309147722455,0,1.0,0.03372864933931996,0.03372864933931996,0.0,0.0,0.22910226543292556,1.0,0.6939799331103679,6.341790539839447,0.01286403656157151,-0.09197324414715718
93,cem_disagreement_diverse,0.2628309147722455,0,1.0,0.020260564840378248,0.020260564840378248,0.0,0.0,0.24257034993186727,1.0,0.907190635451505,5.407357828611663,0.01631077067622454,0.4623745819397994
93,proxy_instability_diverse,0.2628309147722455,0,1.0,0.020260564840378248,0.020260564840378248,0.0,0.0,0.24257034993186727,1.0,0.8720735785953178,6.148420718319574,0.020246855494529457,0.02173913043478263
93,random_final_population,0.2628309147722455,0,1.0,0.020260564840378248,0.020260564840378248,0.0,0.0,0.24257034993186727,1.0,0.5183946488294314,5.177498721506431,0.008492496908466521,-0.03929765886287624
94,action_diverse,0.16468256489398175,0,1.0,0.14327556363486538,0.14327556363486538,1.0,1.0,0.021407001259116376,1.0,0.44021739130434784,6.2377179080233205,0.23028485722692404,-0.3298494983277592
94,cem_disagreement_diverse,0.16468256489398175,0,1.0,0.13650593057992572,0.13650593057992572,1.0,1.0,0.028176634314056037,1.0,0.8448996655518395,5.263891212126276,0.16717913547059696,0.41178929765886285
94,proxy_instability_diverse,0.16468256489398175,0,1.0,0.14327556363486538,0.14327556363486538,1.0,1.0,0.021407001259116376,1.0,0.16178929765886288,6.045090356341388,0.3777889310108655,-0.5163043478260869
94,random_final_population,0.16468256489398175,0,0.0,0.0,1.2073168205228857e-05,0.0,0.0,0.16467049172577652,1.0,0.46195652173913043,4.891460851075995,0.16883684807308036,0.0058528428093645585
95,action_diverse,0.036838844351684115,1,1.0,0.02419836322742657,0.02419836322742657,0.0,1.0,0.012640481124257542,1.0,0.6396321070234113,7.476858573539828,0.17662109475404994,-0.10576923076923075
95,cem_disagreement_diverse,0.036838844351684115,1,1.0,0.020821874200395125,0.020821874200395125,0.0,1.0,0.01601697015128899,1.0,0.7775919732441472,6.138687193866977,0.1753814182659321,0.40091973244147155
95,proxy_instability_diverse,0.036838844351684115,1,0.0,0.0,0.013534140422274452,0.0,1.0,0.023304703929409663,1.0,0.24289297658862877,6.581249915108282,0.3385928243472984,-0.31229096989966554
95,random_final_population,0.036838844351684115,1,0.0,0.0,0.006860853112577406,0.0,1.0,0.02997799123910671,1.0,0.5472408026755853,6.07361365941779,0.20486714028825115,0.06020066889632107
96,action_diverse,0.012119458179688462,1,0.0,0.0,0.0037131630057185058,0.0,1.0,0.008406295173969956,1.0,0.5,4.5795409986022815,0.07527882813513255,-0.30643812709030105
96,cem_disagreement_diverse,0.012119458179688462,1,0.0,0.0,0.003147550553784774,0.0,1.0,0.008971907625903688,1.0,0.8093645484949833,4.011730269524242,0.0812241643121122,0.4473244147157191
96,proxy_instability_diverse,0.012119458179688462,1,0.0,0.0,0.0030246939824206884,0.0,1.0,0.009094764197267773,1.0,0.6045150501672241,4.481187814511017,0.14152596134309547,-0.13085284280936454
96,random_final_population,0.012119458179688462,1,0.0,0.0,0.0012399761357025814,0.0,1.0,0.01087948204398588,1.0,0.4222408026755853,3.9941719056181357,0.07810747886391597,-0.002090301003344501
97,action_diverse,0.05436737709584881,0,0.0,0.0,0.0005260595955616301,0.0,0.0,0.05384131750028718,1.0,0.7474916387959867,5.559324717581899,0.1678678339580435,0.020903010033444816
97,cem_disagreement_diverse,0.05436737709584881,0,0.0,0.0,0.0,0.0,0.0,0.05448867339997866,1.0,0.8733277591973243,5.520298925207781,0.12786984250453617,0.43143812709030105
