snapshot,arm,anchor_physical_distance_m,anchor_success,inversion_hit,best_corrective_advantage_m,best_any_advantage_m,best_improvement_per_query_m,any_success_gain,selected_success_any,best_selected_distance_m,native_rejected_fraction,auxiliary_prefers_fraction,directional_positive_fraction,mean_crod_score,mean_native_rank_fraction,mean_auxiliary_rank_fraction,mean_action_distance_from_anchor
49,native_uncertainty_diverse,0.0031954898896197578,1,0.0,0.0,0.0014162642279360565,0.00017703302849200706,0.0,1.0,0.0017792256616837013,1.0,0.5,0.5,0.02531527777777777,0.5245833333333334,0.37125,5.814607156508551
49,random_rejected,0.0031954898896197578,1,0.0,0.0,0.000910373652426404,0.0001137967065533005,0.0,1.0,0.0022851162371933537,1.0,0.125,0.125,0.0007958333333333297,0.6275,0.5795833333333333,4.7469649336398305
49,rejected_action_diverse,0.0031954898896197578,1,0.0,0.0,0.000797326375598094,9.966579694976175e-05,0.0,1.0,0.002398163514021664,1.0,0.5,0.5,0.028845833333333327,0.4816666666666667,0.40958333333333335,5.915308213455981
50,action_diverse,0.016626413195685967,1,0.0,0.0,0.0,0.0,0.0,1.0,0.01845028915793327,1.0,0.375,0.375,0.07999722222222222,0.6979166666666666,0.5029166666666667,6.041053496147115
50,crod_directional,0.016626413195685967,1,0.0,0.0,0.007744046388461668,0.0009680057985577085,0.0,1.0,0.008882366807224299,1.0,1.0,1.0,0.3778555555555556,0.90625,0.020833333333333336,5.242906738988393
50,dino_best_rejected,0.016626413195685967,1,0.0,0.0,0.00634270935573744,0.00079283866946718,0.0,1.0,0.010283703839948527,1.0,1.0,1.0,0.33440833333333336,0.7833333333333333,0.011666666666666667,5.246472561766719
50,native_uncertainty_diverse,0.016626413195685967,1,0.0,0.0,0.0016684780590710182,0.00020855975738387727,0.0,1.0,0.014957935136614949,1.0,0.25,0.25,0.010072222222222222,0.2891666666666667,0.5320833333333332,5.501083777101792
50,random_rejected,0.016626413195685967,1,0.0,0.0,0.004668898304972004,0.0005836122881215005,0.0,1.0,0.011957514890713963,1.0,0.375,0.375,0.07798888888888889,0.5516666666666666,0.425,4.702022976694419
50,rejected_action_diverse,0.016626413195685967,1,0.0,0.0,0.0,0.0,0.0,1.0,0.01845028915793327,1.0,0.375,0.375,0.07999722222222222,0.6979166666666666,0.5029166666666667,6.041053496147115
51,action_diverse,8.999595219754973e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,8.999595219754973e-09,1.0,0.25,0.25,0.013987500000000002,0.5058333333333334,0.5775,7.021770935628003
51,crod_directional,8.999595219754973e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,8.999595219754973e-09,1.0,1.0,1.0,0.21188333333333337,0.7566666666666666,0.04375,5.519865229792541
51,dino_best_rejected,8.999595219754973e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,8.999595219754973e-09,1.0,1.0,1.0,0.1690111111111111,0.5295833333333333,0.011666666666666667,5.2313240410039175
51,native_uncertainty_diverse,8.999595219754973e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,8.999595219754973e-09,1.0,0.5,0.5,0.03654583333333333,0.29874999999999996,0.3454166666666667,6.430403591981117
51,random_rejected,8.999595219754973e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,8.999595219754973e-09,1.0,0.25,0.25,0.03543611111111111,0.6704166666666667,0.5554166666666667,5.190668876622169
51,rejected_action_diverse,8.999595219754973e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,8.999595219754973e-09,1.0,0.25,0.25,0.013987500000000002,0.5058333333333334,0.5775,7.021770935628003
52,action_diverse,0.1317452937387396,0,0.0,0.0,0.0005520859257246158,6.901074071557697e-05,0.0,0.0,0.131193207813015,1.0,0.125,0.125,0.0012875,0.5554166666666667,0.555,6.030432220430008
52,crod_directional,0.1317452937387396,0,0.0,0.0,0.0006046766300659423,7.558457875824279e-05,0.0,0.0,0.13114061710867367,1.0,1.0,1.0,0.009876388888888888,0.3441666666666666,0.028333333333333335,4.493370610168826
52,dino_best_rejected,0.1317452937387396,0,0.0,0.0,0.0002178533910100755,2.7231673876259438e-05,0.0,0.0,0.13152744034772954,1.0,1.0,1.0,0.004531944444444444,0.09916666666666665,0.011666666666666667,4.223807017439068
52,native_uncertainty_diverse,0.1317452937387396,0,0.0,0.0,0.0026704643719950016,0.0003338080464993752,0.0,0.0,0.1290748293667446,1.0,0.0,0.0,0.0,0.4883333333333333,0.5554166666666667,5.395738158768058
52,random_rejected,0.1317452937387396,0,0.0,0.0,0.001340832319699864,0.000167604039962483,0.0,0.0,0.13040446141903975,1.0,0.125,0.125,0.00047222222222222213,0.43541666666666673,0.3325,4.51583217813525
52,rejected_action_diverse,0.1317452937387396,0,0.0,0.0,0.0005520859257246158,6.901074071557697e-05,0.0,0.0,0.131193207813015,1.0,0.125,0.125,0.0012875,0.5554166666666667,0.555,6.030432220430008
53,action_diverse,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,0.375,0.25,0.016741666666666665,0.54875,0.5008333333333334,4.911523761684917
53,crod_directional,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.28075833333333333,0.8195833333333333,0.044583333333333336,3.9983653540303736
53,dino_best_rejected,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.22473333333333334,0.5983333333333334,0.011666666666666667,4.128476415792384
53,native_uncertainty_diverse,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.25,0.025593055555555556,0.40208333333333335,0.5225,4.612021342547877
53,random_rejected,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.375,0.015006944444444444,0.41708333333333336,0.47458333333333336,3.7933273974416655
53,rejected_action_diverse,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.375,0.021452777777777775,0.6079166666666667,0.4958333333333333,4.955982169375199
54,action_diverse,6.093588485704845e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,6.093588485704845e-14,1.0,0.5,0.5,0.01660972222222222,0.42291666666666666,0.4175,6.9263117449922955
54,crod_directional,6.093588485704845e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,6.093588485704845e-14,1.0,1.0,1.0,0.12082222222222222,0.5491666666666666,0.052083333333333336,4.87502709914227
54,dino_best_rejected,6.093588485704845e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,6.093588485704845e-14,1.0,1.0,1.0,0.05894861111111111,0.22291666666666665,0.011666666666666667,5.036772872069719
54,native_uncertainty_diverse,6.093588485704845e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,6.093588485704845e-14,1.0,0.0,0.0,0.0,0.59625,0.5466666666666666,6.740267583830237
54,random_rejected,6.093588485704845e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,6.093588485704845e-14,1.0,0.25,0.25,0.025254166666666668,0.68875,0.5066666666666666,5.402815473921656
54,rejected_action_diverse,6.093588485704845e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,6.093588485704845e-14,1.0,0.5,0.5,0.01660972222222222,0.42291666666666666,0.4175,6.9263117449922955
55,action_diverse,0.4127916563906427,0,1.0,0.10826958811464105,0.10826958811464105,0.01353369851433013,0.0,0.0,0.30452206827600165,1.0,0.375,0.375,0.04843055555555556,0.3541666666666667,0.48583333333333334,6.158192040353846
55,crod_directional,0.4127916563906427,0,1.0,0.2022606559177601,0.2022606559177601,0.025282581989720013,0.0,0.0,0.2105310004728826,1.0,1.0,1.0,0.3763444444444445,0.905,0.05583333333333333,4.989892804697115
55,dino_best_rejected,0.4127916563906427,0,1.0,0.19710038159068607,0.19710038159068607,0.02463754769883576,0.0,0.0,0.21569127479995662,1.0,1.0,1.0,0.2527347222222222,0.55,0.011666666666666667,5.49639505797647
55,native_uncertainty_diverse,0.4127916563906427,0,1.0,0.16773698542405163,0.16773698542405163,0.020967123178006454,0.0,0.0,0.24505467096659106,1.0,0.375,0.375,0.05227222222222221,0.735,0.585,6.0780411908304695
55,random_rejected,0.4127916563906427,0,1.0,0.17358921325008084,0.17358921325008084,0.021698651656260105,0.0,0.0,0.23920244314056185,1.0,0.5,0.5,0.05937916666666666,0.4433333333333333,0.45166666666666666,5.193165615872287
55,rejected_action_diverse,0.4127916563906427,0,1.0,0.10826958811464105,0.10826958811464105,0.01353369851433013,0.0,0.0,0.30452206827600165,1.0,0.375,0.375,0.04843055555555556,0.3541666666666667,0.48583333333333334,6.158192040353846
56,action_diverse,0.21733815785605395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21733815785605395,1.0,0.125,0.125,0.01228888888888889,0.7079166666666667,0.6041666666666667,7.820754762790872
56,crod_directional,0.21733815785605395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21733815785605395,1.0,1.0,1.0,0.1384138888888889,0.7654166666666666,0.025,5.581545434787168
56,dino_best_rejected,0.21733815785605395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21733815785605395,1.0,1.0,1.0,0.12280138888888889,0.63,0.011666666666666667,6.035655677067327
56,native_uncertainty_diverse,0.21733815785605395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21733815785605395,1.0,0.0,0.0,0.0,0.4520833333333333,0.6583333333333334,7.031777687083345
56,random_rejected,0.21733815785605395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21733815785605395,1.0,0.0,0.0,0.0,0.5416666666666666,0.5608333333333333,5.591947801225238
56,rejected_action_diverse,0.21733815785605395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21733815785605395,1.0,0.125,0.125,0.01228888888888889,0.7079166666666667,0.6041666666666667,7.820754762790872
57,action_diverse,0.0013267114115570165,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0013267114115570165,1.0,0.125,0.125,0.0037736111111111095,0.7545833333333334,0.6812499999999999,5.532963662663219
57,crod_directional,0.0013267114115570165,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0013267114115570165,1.0,1.0,1.0,0.14469305555555556,0.7608333333333333,0.043333333333333335,4.310583749530054
57,dino_best_rejected,0.0013267114115570165,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0013267114115570165,1.0,1.0,1.0,0.12284166666666667,0.5554166666666667,0.011666666666666667,4.515552110790052
57,native_uncertainty_diverse,0.0013267114115570165,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0013267114115570165,1.0,0.0,0.0,0.0,0.49874999999999997,0.6270833333333333,5.102515908608518
57,random_rejected,0.0013267114115570165,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0013267114115570165,1.0,0.375,0.375,0.008219444444444444,0.42791666666666667,0.4691666666666667,4.477775185037817
57,rejected_action_diverse,0.0013267114115570165,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0013267114115570165,1.0,0.125,0.125,0.0037736111111111095,0.7545833333333334,0.6812499999999999,5.532963662663219
58,action_diverse,1.012422622676346e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,1.012422622676346e-14,1.0,0.25,0.25,0.019377777777777775,0.5558333333333334,0.5291666666666667,4.882932611248222
58,crod_directional,1.012422622676346e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,1.012422622676346e-14,1.0,1.0,1.0,0.2510861111111111,0.81625,0.025,3.8565528976196912
58,dino_best_rejected,1.012422622676346e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,1.012422622676346e-14,1.0,1.0,1.0,0.23426666666666668,0.7279166666666667,0.011666666666666667,3.9532483856195486
58,native_uncertainty_diverse,1.012422622676346e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,1.012422622676346e-14,1.0,0.375,0.375,0.03962361111111111,0.39416666666666667,0.40208333333333335,4.554157832452466
58,random_rejected,1.012422622676346e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,1.012422622676346e-14,1.0,0.25,0.25,0.009543055555555555,0.5479166666666666,0.59,3.9374220125875237
58,rejected_action_diverse,1.012422622676346e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,1.012422622676346e-14,1.0,0.25,0.25,0.019377777777777775,0.5558333333333334,0.5291666666666667,4.882932611248222
59,action_diverse,0.036773132535990766,1,0.0,0.0,0.00023730982807903395,2.9663728509879243e-05,0.0,1.0,0.03653582270791173,1.0,0.0,0.0,0.0,0.6704166666666667,0.5008333333333334,5.7396852663434315
59,crod_directional,0.036773132535990766,1,0.0,0.0,0.001448394162980031,0.00018104927037250387,0.0,1.0,0.035324738373010735,1.0,1.0,1.0,0.02682361111111111,0.5095833333333334,0.029166666666666667,4.4848225580845
59,dino_best_rejected,0.036773132535990766,1,0.0,0.0,0.0004488837447476357,5.611046809345446e-05,0.0,1.0,0.03632424879124313,1.0,1.0,1.0,0.01926111111111111,0.26208333333333333,0.011666666666666667,4.316041842009536
59,native_uncertainty_diverse,0.036773132535990766,1,0.0,0.0,0.0070229950888545285,0.0008778743861068161,0.0,1.0,0.029750137447136237,1.0,0.125,0.125,0.0014291666666666667,0.24625000000000002,0.4091666666666667,4.779261011025044
59,random_rejected,0.036773132535990766,1,0.0,0.0,0.004582043477246112,0.000572755434655764,0.0,1.0,0.032191089058744654,1.0,0.125,0.125,0.0012847222222222225,0.4483333333333333,0.5666666666666667,4.50874749566179
59,rejected_action_diverse,0.036773132535990766,1,0.0,0.0,0.00023730982807903395,2.9663728509879243e-05,0.0,1.0,0.03653582270791173,1.0,0.0,0.0,0.0,0.6704166666666667,0.5008333333333334,5.7396852663434315
60,action_diverse,0.02752780339988129,1,0.0,0.0,0.01059837393688778,0.0013247967421109725,0.0,1.0,0.01692942946299351,1.0,0.25,0.25,0.018425,0.5104166666666666,0.5033333333333333,11.111287024209012
60,crod_directional,0.02752780339988129,1,0.0,0.0,0.01059837393688778,0.0013247967421109725,0.0,1.0,0.01692942946299351,1.0,1.0,1.0,0.14039444444444443,0.6391666666666667,0.050416666666666665,8.376126203604734
60,dino_best_rejected,0.02752780339988129,1,0.0,0.0,0.01059837393688778,0.0013247967421109725,0.0,1.0,0.01692942946299351,1.0,1.0,1.0,0.09359166666666667,0.3754166666666667,0.014583333333333334,7.850852229591441
60,native_uncertainty_diverse,0.02752780339988129,1,0.0,0.0,0.007327831693348146,0.0009159789616685183,0.0,1.0,0.020199971706533145,1.0,0.25,0.25,0.003958333333333333,0.32916666666666666,0.5208333333333334,8.719215878831431
60,random_rejected,0.02752780339988129,1,0.0,0.0,0.002884406503147554,0.00036055081289344424,0.0,1.0,0.024643396896733737,1.0,0.125,0.125,0.010199999999999999,0.57875,0.6508333333333334,7.62865881053648
60,rejected_action_diverse,0.02752780339988129,1,0.0,0.0,0.01059837393688778,0.0013247967421109725,0.0,1.0,0.01692942946299351,1.0,0.25,0.25,0.018425,0.5104166666666666,0.5033333333333333,11.111287024209012
61,action_diverse,2.9912427992195534e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,2.9912427992195534e-15,1.0,0.125,0.125,0.03104861111111111,0.5383333333333333,0.5508333333333333,5.547735865902691
61,crod_directional,2.9912427992195534e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,2.9912427992195534e-15,1.0,1.0,1.0,0.2511638888888889,0.9166666666666667,0.012916666666666667,4.695006437200557
61,dino_best_rejected,2.9912427992195534e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,2.9912427992195534e-15,1.0,1.0,1.0,0.2484222222222222,0.9025,0.011666666666666667,4.639218549108925
61,native_uncertainty_diverse,2.9912427992195534e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,2.9912427992195534e-15,1.0,0.125,0.125,0.0014222222222222225,0.5191666666666667,0.6483333333333334,5.224210790445195
61,random_rejected,2.9912427992195534e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,2.9912427992195534e-15,1.0,0.125,0.125,0.006275000000000003,0.5020833333333333,0.6570833333333332,4.511383243067508
61,rejected_action_diverse,2.9912427992195534e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,2.9912427992195534e-15,1.0,0.125,0.125,0.03104861111111111,0.5383333333333333,0.5508333333333333,5.547735865902691
62,action_diverse,0.019278697403205543,1,0.0,0.0,0.004752635844206576,0.000594079480525822,0.0,1.0,0.014526061558998967,1.0,0.125,0.125,0.011024999999999998,0.6204166666666666,0.6108333333333333,5.991901483639706
62,crod_directional,0.019278697403205543,1,0.0,0.0,0.002362021557116248,0.000295252694639531,0.0,1.0,0.016916675846089295,1.0,1.0,1.0,0.22707083333333328,0.8225,0.0425,4.893518345622626
62,dino_best_rejected,0.019278697403205543,1,0.0,0.0,0.002080732253283521,0.0002600915316604401,0.0,1.0,0.017197965149922022,1.0,1.0,1.0,0.16560416666666664,0.5358333333333333,0.011666666666666667,4.903049531863193
62,native_uncertainty_diverse,0.019278697403205543,1,0.0,0.0,0.005803489298406864,0.000725436162300858,0.0,1.0,0.013475208104798679,1.0,0.0,0.0,0.0,0.42875,0.7083333333333333,5.584728005784938
62,random_rejected,0.019278697403205543,1,0.0,0.0,0.0022413821020365564,0.00028017276275456955,0.0,1.0,0.017037315301168986,1.0,0.25,0.25,0.026447222222222216,0.5700000000000001,0.5029166666666667,4.465096964187467
62,rejected_action_diverse,0.019278697403205543,1,0.0,0.0,0.004752635844206576,0.000594079480525822,0.0,1.0,0.014526061558998967,1.0,0.125,0.125,0.011024999999999998,0.6204166666666666,0.6108333333333333,5.991901483639706
63,action_diverse,0.03184517021598442,1,0.0,0.0,0.009629235309753972,0.0012036544137192465,0.0,1.0,0.022215934906230445,1.0,0.125,0.125,0.0005666666666666668,0.6633333333333333,0.6020833333333333,5.063403897865554
63,crod_directional,0.03184517021598442,1,0.0,0.0,0.0024553947304819246,0.00030692434131024057,0.0,1.0,0.029389775485502492,1.0,1.0,1.0,0.04531388888888889,0.47916666666666663,0.029166666666666667,4.244960734119727
63,dino_best_rejected,0.03184517021598442,1,0.0,0.0,0.007505159288633018,0.0009381449110791272,0.0,1.0,0.0243400109273514,1.0,1.0,1.0,0.03787638888888889,0.3341666666666667,0.011666666666666667,4.202867218516243
63,native_uncertainty_diverse,0.03184517021598442,1,0.0,0.0,0.017471127089386543,0.002183890886173318,0.0,1.0,0.014374043126597874,1.0,0.375,0.375,0.0005902777777777779,0.24875,0.3041666666666667,4.852999693909417
63,random_rejected,0.03184517021598442,1,0.0,0.0,0.017471127089386543,0.002183890886173318,0.0,1.0,0.014374043126597874,1.0,0.125,0.125,0.00020000000000000004,0.41374999999999995,0.3879166666666667,4.3583270286110505
63,rejected_action_diverse,0.03184517021598442,1,0.0,0.0,0.009629235309753972,0.0012036544137192465,0.0,1.0,0.022215934906230445,1.0,0.125,0.125,0.0005666666666666668,0.6633333333333333,0.6020833333333333,5.063403897865554
64,action_diverse,1.1871999332678506e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1871999332678506e-15,1.0,0.5,0.5,0.0665111111111111,0.5304166666666666,0.43041666666666667,4.64857415350642
64,crod_directional,1.1871999332678506e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1871999332678506e-15,1.0,1.0,1.0,0.25775,0.7716666666666667,0.030833333333333334,3.8978129600366325
64,dino_best_rejected,1.1871999332678506e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1871999332678506e-15,1.0,1.0,1.0,0.2392111111111111,0.6745833333333333,0.011666666666666667,3.9449744116711982
64,native_uncertainty_diverse,1.1871999332678506e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1871999332678506e-15,1.0,0.375,0.375,0.029008333333333327,0.49,0.495,4.394592695869005
64,random_rejected,1.1871999332678506e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1871999332678506e-15,1.0,0.625,0.625,0.04970416666666666,0.5729166666666667,0.41500000000000004,4.161656004211439
64,rejected_action_diverse,1.1871999332678506e-15,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1871999332678506e-15,1.0,0.5,0.5,0.0665111111111111,0.5304166666666666,0.43041666666666667,4.64857415350642
65,action_diverse,0.038277195222696354,1,0.0,0.0,0.014932231321154,0.00186652891514425,0.0,1.0,0.023344963901542354,1.0,0.75,0.75,0.06634861111111112,0.4375,0.3475,7.140227561984626
65,crod_directional,0.038277195222696354,1,0.0,0.0,0.008587972452072445,0.0010734965565090556,0.0,1.0,0.02968922277062391,1.0,1.0,1.0,0.38787638888888887,0.8325,0.04375,5.647073917843625
65,dino_best_rejected,0.038277195222696354,1,1.0,0.02423143206554577,0.02423143206554577,0.0030289290081932214,0.0,1.0,0.014045763157150584,1.0,1.0,1.0,0.2912472222222222,0.5879166666666666,0.011666666666666667,6.04445310679518
65,native_uncertainty_diverse,0.038277195222696354,1,0.0,0.0,0.014932231321154,0.00186652891514425,0.0,1.0,0.023344963901542354,1.0,0.625,0.625,0.04300972222222223,0.33916666666666667,0.41041666666666665,6.821204267458734
65,random_rejected,0.038277195222696354,1,0.0,0.0,0.014834184907926724,0.0018542731134908405,0.0,1.0,0.02344301031476963,1.0,0.5,0.5,0.06106944444444446,0.6416666666666666,0.5016666666666667,5.397806119758799
65,rejected_action_diverse,0.038277195222696354,1,0.0,0.0,0.014932231321154,0.00186652891514425,0.0,1.0,0.023344963901542354,1.0,0.75,0.75,0.06634861111111112,0.4375,0.3475,7.140227561984626
66,action_diverse,0.0318240936581015,1,0.0,0.0,0.006780903546251944,0.000847612943281493,0.0,1.0,0.025043190111849557,1.0,0.25,0.25,0.0023861111111111114,0.6316666666666666,0.5237499999999999,6.409432300345113
66,crod_directional,0.0318240936581015,1,0.0,0.0,0.0,0.0,0.0,1.0,0.03258357674798846,1.0,1.0,1.0,0.051658333333333334,0.65625,0.034583333333333334,5.262882552071721
66,dino_best_rejected,0.0318240936581015,1,0.0,0.0,0.00486086259531579,0.0006076078244144738,0.0,1.0,0.02696323106278571,1.0,1.0,1.0,0.04196805555555555,0.40625,0.011666666666666667,4.914855644578548
66,native_uncertainty_diverse,0.0318240936581015,1,0.0,0.0,0.0008826555723565055,0.00011033194654456319,0.0,1.0,0.030941438085744996,1.0,0.125,0.125,0.005916666666666666,0.5504166666666667,0.5083333333333333,5.683110539279444
66,random_rejected,0.0318240936581015,1,0.0,0.0,0.003634772903328868,0.0004543466129161085,0.0,1.0,0.028189320754772634,1.0,0.25,0.25,0.004940277777777778,0.5958333333333333,0.53,5.12808521341876
66,rejected_action_diverse,0.0318240936581015,1,0.0,0.0,0.006780903546251944,0.000847612943281493,0.0,1.0,0.025043190111849557,1.0,0.25,0.25,0.0023861111111111114,0.6316666666666666,0.5237499999999999,6.409432300345113
67,action_diverse,3.4130915061704566e-11,1,0.0,0.0,0.0,0.0,0.0,1.0,3.4130915061704566e-11,1.0,0.625,0.625,0.07147361111111111,0.6704166666666667,0.4454166666666667,6.7773058243429976
67,crod_directional,3.4130915061704566e-11,1,0.0,0.0,0.0,0.0,0.0,1.0,3.4130915061704566e-11,1.0,1.0,1.0,0.3503527777777778,0.9091666666666667,0.04541666666666667,5.535414331300661
67,dino_best_rejected,3.4130915061704566e-11,1,0.0,0.0,0.0,0.0,0.0,1.0,3.4130915061704566e-11,1.0,1.0,1.0,0.2509625,0.5970833333333333,0.011666666666666667,5.136775939981021
67,native_uncertainty_diverse,3.4130915061704566e-11,1,0.0,0.0,0.0,0.0,0.0,1.0,3.4130915061704566e-11,1.0,0.5,0.5,0.07356805555555555,0.5783333333333334,0.47,6.313880372716433
67,random_rejected,3.4130915061704566e-11,1,0.0,0.0,0.0,0.0,0.0,1.0,3.4130915061704566e-11,1.0,0.5,0.5,0.0436013888888889,0.49375,0.5729166666666666,4.9343021820644
67,rejected_action_diverse,3.4130915061704566e-11,1,0.0,0.0,0.0,0.0,0.0,1.0,3.4130915061704566e-11,1.0,0.625,0.625,0.07147361111111111,0.6704166666666667,0.4454166666666667,6.7773058243429976
68,action_diverse,3.35104286742319e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,3.35104286742319e-09,1.0,0.125,0.125,0.00628611111111111,0.5166666666666666,0.5458333333333333,6.725274770344004
68,crod_directional,3.35104286742319e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,3.35104286742319e-09,1.0,1.0,1.0,0.1775375,0.7579166666666668,0.03833333333333333,4.764962865537136
68,dino_best_rejected,3.35104286742319e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,3.35104286742319e-09,1.0,1.0,1.0,0.14556111111111109,0.5533333333333332,0.011666666666666667,5.027782444515038
68,native_uncertainty_diverse,3.35104286742319e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,3.35104286742319e-09,1.0,0.25,0.25,0.00834861111111111,0.45666666666666667,0.5425,6.0191890372119765
68,random_rejected,3.35104286742319e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,3.35104286742319e-09,1.0,0.125,0.125,0.01472222222222222,0.7229166666666667,0.6620833333333334,5.063826934136597
68,rejected_action_diverse,3.35104286742319e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,3.35104286742319e-09,1.0,0.125,0.125,0.00628611111111111,0.5166666666666666,0.5458333333333333,6.725274770344004
69,action_diverse,0.2128929093781154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128929093781154,1.0,0.25,0.25,0.0036625,0.5025,0.4920833333333333,4.917519376777928
69,crod_directional,0.2128929093781154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128929093781154,1.0,1.0,1.0,0.04160972222222222,0.47624999999999995,0.042499999999999996,3.756739676615613
69,dino_best_rejected,0.2128929093781154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128929093781154,1.0,1.0,1.0,0.03081111111111111,0.2683333333333333,0.011666666666666667,3.9036032494110264
69,native_uncertainty_diverse,0.2128929093781154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128929093781154,1.0,0.125,0.125,6.111111111111111e-05,0.23958333333333331,0.30541666666666667,4.526985375942417
69,random_rejected,0.2128929093781154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128929093781154,1.0,0.125,0.125,0.0015,0.6304166666666666,0.60625,4.038952711535856
69,rejected_action_diverse,0.2128929093781154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128929093781154,1.0,0.25,0.25,0.0036625,0.5025,0.4920833333333333,4.917519376777928
70,action_diverse,0.20987735357606296,0,1.0,0.03711793940319935,0.03711793940319935,0.004639742425399919,0.0,0.0,0.1727594141728636,1.0,0.5,0.5,0.16166944444444442,0.535,0.3308333333333333,6.151093465918947
70,crod_directional,0.20987735357606296,0,1.0,0.03770695820121933,0.03770695820121933,0.0047133697751524165,0.0,0.0,0.17217039537484363,1.0,1.0,1.0,0.41820694444444445,0.9199999999999999,0.023333333333333334,5.005954592543759
70,dino_best_rejected,0.20987735357606296,0,1.0,0.03770695820121933,0.03770695820121933,0.0047133697751524165,0.0,0.0,0.17217039537484363,1.0,1.0,1.0,0.29308333333333336,0.6283333333333333,0.011666666666666667,5.3787594568771135
70,native_uncertainty_diverse,0.20987735357606296,0,1.0,0.04086143310382942,0.04086143310382942,0.0051076791379786775,0.0,0.0,0.16901592047223354,1.0,0.5,0.5,0.052491666666666666,0.5845833333333333,0.5408333333333333,5.740046698247822
70,random_rejected,0.20987735357606296,0,1.0,0.03711793940319935,0.03711793940319935,0.004639742425399919,0.0,0.0,0.1727594141728636,1.0,0.5,0.5,0.13298055555555557,0.6254166666666666,0.4458333333333333,4.913584031431462
70,rejected_action_diverse,0.20987735357606296,0,1.0,0.03711793940319935,0.03711793940319935,0.004639742425399919,0.0,0.0,0.1727594141728636,1.0,0.5,0.5,0.16166944444444442,0.535,0.3308333333333333,6.151093465918947
71,action_diverse,0.059321556948360867,0,1.0,0.022749039684848905,0.022749039684848905,0.002843629960606113,1.0,1.0,0.03657251726351196,1.0,0.25,0.25,0.04937361111111111,0.53125,0.49624999999999997,4.423824001691349
